account_number,product_name,balance
4826369527,High Yeld Savings,674535.0
5114855992,High Yeld Savings,495715.0
7968769164,High Yeld Savings,984172.0
409926839,High Yeld Savings,338181.0
6029275956,High Yeld Savings,467206.0
7897913942,Stocks,979210.0
3650594723,High Yeld Savings,88876.0
4012605302,Mutual Funds,886875.0
6311444817,High Yeld Savings,895843.0
5647846932,Stocks,663665.0
6657227261,High Yeld Savings,910822.0
7989269457,Stocks,355151.0
858292756,High Yeld Savings,987693.0
3155378221,High Yeld Savings,337306.0
6206957857,Mutual Funds,756970.0
6578455915,Stocks,866217.0
2565464355,Mutual Funds,709469.0
9630921980,Stocks,949840.0
4316972706,Mutual Funds,646438.0
518723472,High Yeld Savings,675258.0
5769985658,Bonds,426206.0
2815062511,Bonds,822291.0
7612302397,High Yeld Savings,979084.0
7227664661,Mutual Funds,26645.0
4729767317,Stocks,422057.0
3609968351,Mutual Funds,220125.0
4838928094,Mutual Funds,561491.0
9083471968,Mutual Funds,231812.0
408950708,High Yeld Savings,761607.0
356471195,Bonds,507521.0
8808411706,Mutual Funds,462139.0
3820948844,Mutual Funds,255979.0
6559967453,High Yeld Savings,921514.0
8224366506,Stocks,742390.0
5641797512,Bonds,723944.0
7539983987,High Yeld Savings,728495.0
5248265058,Mutual Funds,677670.0
3275853726,High Yeld Savings,93071.0
9828116284,Stocks,158754.0
2236059307,High Yeld Savings,60468.0
7478504618,High Yeld Savings,818673.0
9575471839,Bonds,405310.0
5425547207,Mutual Funds,745413.0
6354278169,High Yeld Savings,11673.0
2892403000,High Yeld Savings,708635.0
6106214790,High Yeld Savings,342443.0
185903026,High Yeld Savings,526418.0
9759523465,Mutual Funds,443553.0
7366325314,High Yeld Savings,9360.0
3109754309,Bonds,336011.0
8940289518,Mutual Funds,643223.0
7364231827,High Yeld Savings,694460.0
9835853145,Bonds,41738.0
6985237945,Stocks,719522.0
5014911500,Mutual Funds,991820.0
6248754401,Stocks,672938.0
8270424021,Mutual Funds,801756.0
1748227305,High Yeld Savings,465791.0
3708376717,High Yeld Savings,656551.0
1402972572,High Yeld Savings,397949.0
6848472395,High Yeld Savings,36179.0
7141731214,Mutual Funds,713540.0
2553740820,High Yeld Savings,98147.0
4755630568,High Yeld Savings,647344.0
3892748791,Bonds,733072.0
7826512989,Stocks,641543.0
3532960440,Stocks,182926.0
6599632242,High Yeld Savings,20250.0
9475940933,High Yeld Savings,938940.0
8662104319,High Yeld Savings,697876.0
9434639262,High Yeld Savings,527883.0
1970544144,Stocks,702174.0
9485983673,Stocks,516945.0
9070802586,Mutual Funds,49877.0
4692324423,Mutual Funds,225812.0
3057931380,Mutual Funds,560392.0
7148999155,Bonds,657407.0
5477829839,Stocks,506585.0
8897680795,Stocks,104071.0
9714161967,High Yeld Savings,274042.0
1154361583,High Yeld Savings,235400.0
7396124390,High Yeld Savings,88920.0
2287537624,Mutual Funds,128624.0
9577145559,High Yeld Savings,444948.0
8034390651,High Yeld Savings,707916.0
7197448441,High Yeld Savings,177060.0
4498860063,Stocks,853411.0
5711190176,High Yeld Savings,236149.0
8630279918,Bonds,669477.0
5226236172,Bonds,558031.0
213841667,High Yeld Savings,956246.0
975480985,Stocks,45158.0
494473758,Mutual Funds,57416.0
7098417784,High Yeld Savings,482651.0
1738453619,Stocks,94047.0
1898687414,High Yeld Savings,974771.0
3177827041,High Yeld Savings,895559.0
5858308404,Stocks,954518.0
185903026,Stocks,848768.0
228853060,High Yeld Savings,880322.0
1833322559,High Yeld Savings,95020.0
972223297,High Yeld Savings,619453.0
5263025578,High Yeld Savings,979278.0
8993046702,High Yeld Savings,269426.0
7434695311,Stocks,538917.0
3109976231,Stocks,17034.0
998411415,Mutual Funds,181489.0
497958026,High Yeld Savings,800518.0
9461931295,Stocks,267388.0
2172108815,Bonds,137367.0
4339948899,High Yeld Savings,627841.0
3941962987,High Yeld Savings,603502.0
852887074,Stocks,697443.0
4357115095,High Yeld Savings,408438.0
9655807822,Stocks,978306.0
2889250710,Stocks,387470.0
4708046132,High Yeld Savings,779718.0
3244690172,High Yeld Savings,571558.0
4688100685,High Yeld Savings,174454.0
6339886879,Mutual Funds,938534.0
3060165574,High Yeld Savings,48855.0
8100752408,Stocks,343225.0
3484791137,High Yeld Savings,98003.0
6772559133,High Yeld Savings,355251.0
1660970182,Bonds,880554.0
3390037901,High Yeld Savings,214738.0
9716132230,Mutual Funds,54517.0
4942664510,Mutual Funds,626981.0
1594893035,Stocks,183866.0
6924799314,High Yeld Savings,131609.0
7598327630,Mutual Funds,677776.0
6625922298,Stocks,351275.0
9692940388,Mutual Funds,497439.0
7351223379,High Yeld Savings,474570.0
3871681415,High Yeld Savings,833586.0
1699866220,Bonds,303009.0
7836997739,High Yeld Savings,574612.0
6151632341,Mutual Funds,764685.0
391336833,Stocks,896675.0
3262249313,High Yeld Savings,315138.0
8165213757,High Yeld Savings,57287.0
9740201576,High Yeld Savings,886725.0
3923855722,Mutual Funds,700563.0
7421734102,High Yeld Savings,928215.0
2139308604,High Yeld Savings,684123.0
5930853008,High Yeld Savings,795794.0
2023616117,High Yeld Savings,635815.0
5717981421,High Yeld Savings,976453.0
725196583,Stocks,343559.0
3938789592,Mutual Funds,561842.0
7686851600,Mutual Funds,975065.0
6360761613,Stocks,310784.0
3325703297,High Yeld Savings,769112.0
2557184800,High Yeld Savings,435098.0
9754394513,Mutual Funds,53587.0
2123701963,Stocks,937199.0
9841243580,High Yeld Savings,752070.0
6225763628,Mutual Funds,235014.0
3949247985,Bonds,40657.0
7344688282,Mutual Funds,103802.0
4575271811,High Yeld Savings,603403.0
8451750675,High Yeld Savings,32592.0
1199889478,Stocks,499297.0
8522768444,High Yeld Savings,608669.0
5800003846,High Yeld Savings,74477.0
2725435483,High Yeld Savings,685793.0
3980114325,High Yeld Savings,113774.0
8149394936,Mutual Funds,366085.0
5786941831,High Yeld Savings,788272.0
5559908612,Stocks,945070.0
3631643212,Mutual Funds,814307.0
8636164622,High Yeld Savings,751471.0
7346317155,High Yeld Savings,444788.0
4302826111,Mutual Funds,909254.0
2868341364,Stocks,630797.0
6859552457,Stocks,57200.0
6145075291,Bonds,244851.0
717444328,Mutual Funds,362666.0
8919665561,Mutual Funds,483219.0
2037342595,Stocks,403270.0
4579414727,High Yeld Savings,611652.0
8461024954,High Yeld Savings,895213.0
9949884087,High Yeld Savings,749971.0
826294359,Stocks,799472.0
9105943089,Stocks,849135.0
7765488404,Mutual Funds,216936.0
9702823829,High Yeld Savings,154655.0
5490949196,High Yeld Savings,603925.0
3698061145,Stocks,285489.0
3708935551,High Yeld Savings,87818.0
349229864,Stocks,641687.0
6486172361,Mutual Funds,788028.0
8991907750,High Yeld Savings,428312.0
6808144618,High Yeld Savings,486314.0
8941018687,High Yeld Savings,441227.0
6683324700,Mutual Funds,356298.0
2813432355,Mutual Funds,406410.0
2072842140,High Yeld Savings,342155.0
1975650484,Bonds,840258.0
6471338549,Mutual Funds,303840.0
8445779605,High Yeld Savings,613938.0
5743486870,Mutual Funds,587212.0
8567993071,High Yeld Savings,760075.0
6484536540,High Yeld Savings,608925.0
6432951645,High Yeld Savings,119643.0
8996961326,High Yeld Savings,823464.0
6283830701,Stocks,278285.0
1647115288,High Yeld Savings,902210.0
9757734936,High Yeld Savings,268819.0
8535719410,High Yeld Savings,921097.0
6801513482,Mutual Funds,952309.0
8628574539,High Yeld Savings,297563.0
5630973969,High Yeld Savings,180592.0
4530083083,Stocks,941063.0
3065816814,Bonds,915586.0
6397467142,High Yeld Savings,869545.0
335343882,High Yeld Savings,235976.0
5894657943,High Yeld Savings,586725.0
4177591441,High Yeld Savings,11814.0
2767664309,Mutual Funds,741466.0
4765052892,Mutual Funds,683234.0
8031366531,High Yeld Savings,822153.0
3170134510,Mutual Funds,339816.0
1302566156,Stocks,475510.0
497462842,High Yeld Savings,789851.0
2475650208,High Yeld Savings,439898.0
8587449539,High Yeld Savings,816788.0
1370768253,Stocks,4098.0
418577962,Bonds,960039.0
2317327595,High Yeld Savings,669220.0
2339890779,Stocks,977491.0
9616545303,High Yeld Savings,799418.0
4675657436,Stocks,903233.0
4057928804,High Yeld Savings,807482.0
4434070621,Mutual Funds,772255.0
7646832536,High Yeld Savings,662860.0
3063289388,Mutual Funds,254696.0
6560185644,Stocks,433696.0
1172599396,Bonds,662207.0
6995451497,Mutual Funds,373520.0
9835171240,Mutual Funds,704590.0
7670476596,Mutual Funds,129258.0
2241181869,High Yeld Savings,443036.0
8336440019,High Yeld Savings,569966.0
2044925983,Bonds,771980.0
536927759,High Yeld Savings,750635.0
1940765289,High Yeld Savings,885343.0
5655809184,Stocks,875639.0
2522801418,Mutual Funds,321849.0
2073499634,Bonds,23202.0
8579458395,High Yeld Savings,576836.0
8009790671,High Yeld Savings,964954.0
6786173831,High Yeld Savings,320421.0
7876813175,Stocks,220096.0
4820833466,High Yeld Savings,636842.0
2635030940,High Yeld Savings,837816.0
5692743371,High Yeld Savings,778701.0
2432923049,Mutual Funds,812696.0
9641970485,High Yeld Savings,362001.0
5693871619,Mutual Funds,106503.0
5965464503,Bonds,219399.0
9411462368,High Yeld Savings,587629.0
8224578050,Stocks,903513.0
1040016832,Mutual Funds,603350.0
1398916366,Mutual Funds,923897.0
4491666579,High Yeld Savings,869821.0
6939666695,High Yeld Savings,215206.0
9867767889,High Yeld Savings,808330.0
9014261136,High Yeld Savings,317066.0
3282879159,Bonds,785919.0
9881803398,High Yeld Savings,389555.0
2969046030,Mutual Funds,386894.0
6360240793,Bonds,23383.0
3690396762,Stocks,948673.0
146930798,Stocks,575349.0
4565024852,Stocks,817030.0
4728972080,Stocks,542543.0
9927760965,Stocks,575177.0
3212678798,High Yeld Savings,996213.0
5703960620,High Yeld Savings,91169.0
9422807675,High Yeld Savings,966338.0
1090117551,High Yeld Savings,316747.0
3248259213,Bonds,50861.0
1984735123,High Yeld Savings,276244.0
2947303589,Mutual Funds,73181.0
7414721816,High Yeld Savings,186328.0
4601330910,Stocks,589989.0
8121508447,Mutual Funds,506480.0
5318068470,Stocks,394723.0
8198273625,High Yeld Savings,121211.0
2994388252,Stocks,56025.0
2099020892,High Yeld Savings,436130.0
1652269864,Stocks,533319.0
1332744969,High Yeld Savings,557183.0
6042205606,Mutual Funds,193906.0
7451009475,Stocks,716322.0
6569447925,High Yeld Savings,928663.0
4599606666,Mutual Funds,494270.0
3589546569,Stocks,73942.0
7590698641,Mutual Funds,886871.0
6999202439,High Yeld Savings,413716.0
5050518190,High Yeld Savings,399798.0
9968503234,Stocks,382724.0
9196733909,High Yeld Savings,312277.0
375579576,High Yeld Savings,272856.0
9473042321,High Yeld Savings,201313.0
6206740299,High Yeld Savings,759078.0
7240655385,Bonds,972425.0
2377173801,High Yeld Savings,213281.0
4780382941,High Yeld Savings,370596.0
4951642226,High Yeld Savings,894194.0
239785635,Stocks,774846.0
557451607,Bonds,338350.0
1850224241,High Yeld Savings,610192.0
9282040758,Mutual Funds,477939.0
9267791330,Stocks,909804.0
4455079571,Mutual Funds,966274.0
3280151082,Stocks,441616.0
1629364266,High Yeld Savings,206962.0
1855508515,Stocks,110199.0
3744313241,High Yeld Savings,153563.0
8227932300,High Yeld Savings,48013.0
9896363417,Mutual Funds,769728.0
4045168717,High Yeld Savings,606637.0
5005648260,High Yeld Savings,923897.0
1112906665,High Yeld Savings,24442.0
7372828313,High Yeld Savings,191993.0
2086663019,Stocks,183929.0
3893478724,High Yeld Savings,222351.0
7985198646,Stocks,127728.0
1086831336,Mutual Funds,419342.0
7380373096,High Yeld Savings,949410.0
9223501077,Bonds,687774.0
931533995,Bonds,379908.0
4881252040,Stocks,901850.0
8156244326,High Yeld Savings,2458.0
3141214823,High Yeld Savings,666186.0
6365039519,Stocks,755869.0
7459746618,Mutual Funds,969647.0
606767055,High Yeld Savings,15716.0
3687660613,High Yeld Savings,931625.0
4184377379,High Yeld Savings,641171.0
3176653343,Bonds,130797.0
6924741049,Mutual Funds,748216.0
6080258639,High Yeld Savings,426573.0
8964081339,Stocks,577762.0
6016391846,High Yeld Savings,285171.0
8305682332,High Yeld Savings,951247.0
9312586224,Stocks,327410.0
1494450092,Bonds,977421.0
9650008450,High Yeld Savings,497696.0
1218537666,High Yeld Savings,232585.0
2013604960,Mutual Funds,630880.0
8208032623,Stocks,383393.0
7947518498,High Yeld Savings,959668.0
4989947889,Stocks,542196.0
4571615440,High Yeld Savings,100165.0
9751062800,High Yeld Savings,604871.0
6438386746,Stocks,842835.0
8829564041,Mutual Funds,977739.0
6360995550,Stocks,932918.0
3812989595,High Yeld Savings,121482.0
8361567903,Bonds,651938.0
8422582967,Stocks,335604.0
2723672557,High Yeld Savings,996342.0
2361182246,Stocks,335260.0
5261028290,Bonds,506265.0
9597209259,High Yeld Savings,972821.0
4547964330,High Yeld Savings,24022.0
9232203354,Stocks,766058.0
8664016708,High Yeld Savings,637714.0
9304527746,Stocks,276664.0
8741775599,High Yeld Savings,726762.0
1303906536,Stocks,670761.0
8854112293,Mutual Funds,659372.0
4809884493,High Yeld Savings,237231.0
1126284851,High Yeld Savings,986688.0
3497935947,High Yeld Savings,257242.0
6802562149,Stocks,210975.0
9288404031,High Yeld Savings,182715.0
5667214510,Stocks,296080.0
6036785984,High Yeld Savings,586731.0
7164677242,Stocks,730801.0
4479287245,Stocks,76560.0
289572772,Stocks,754543.0
4104981570,Bonds,68105.0
9461358928,Stocks,122260.0
269834500,Bonds,107125.0
7145280783,Bonds,813140.0
7496191396,Stocks,801482.0
3750975049,High Yeld Savings,710015.0
1126700243,Stocks,545069.0
2956642592,Stocks,807375.0
4397418695,High Yeld Savings,837271.0
3918934477,High Yeld Savings,769890.0
4557134160,Stocks,126979.0
8435428798,High Yeld Savings,486171.0
2701739720,High Yeld Savings,551288.0
102964358,Bonds,325641.0
193517298,High Yeld Savings,469773.0
4352477065,High Yeld Savings,371433.0
5445014759,High Yeld Savings,247186.0
9037490189,High Yeld Savings,387067.0
5825557459,Bonds,568430.0
3924572617,Stocks,968472.0
9733936210,Bonds,38267.0
8928881606,High Yeld Savings,126318.0
4287696960,High Yeld Savings,26621.0
3812610112,Mutual Funds,691031.0
7840793401,High Yeld Savings,591564.0
2472412064,Stocks,205691.0
7350283612,Stocks,945407.0
8737779642,High Yeld Savings,120753.0
177818958,Mutual Funds,68661.0
925130641,High Yeld Savings,931390.0
5545563379,Bonds,648890.0
8846125367,Stocks,238385.0
6296748399,Mutual Funds,393248.0
7255406406,Stocks,983494.0
9823308082,Bonds,893974.0
7869425001,Mutual Funds,343544.0
6739790579,Stocks,403486.0
7703646191,Stocks,165204.0
2743845493,High Yeld Savings,729821.0
667865319,High Yeld Savings,345181.0
3456110657,Mutual Funds,191151.0
1519279249,Stocks,841518.0
8863752149,Mutual Funds,99908.0
8969225851,Bonds,205887.0
8247491748,High Yeld Savings,906983.0
1052421448,High Yeld Savings,46016.0
2480015368,Mutual Funds,83616.0
1479600159,High Yeld Savings,247087.0
9529687909,High Yeld Savings,616994.0
1941559039,High Yeld Savings,23697.0
2658416844,Stocks,635449.0
9091761405,High Yeld Savings,839364.0
8255959162,High Yeld Savings,337993.0
1494056204,Mutual Funds,953744.0
3904656431,Mutual Funds,418056.0
1489470576,Mutual Funds,145112.0
1619506479,High Yeld Savings,419036.0
9828945409,Mutual Funds,530476.0
5799735923,High Yeld Savings,580767.0
3034697263,Mutual Funds,384832.0
4306956462,High Yeld Savings,969314.0
4448650470,Mutual Funds,744374.0
1771781775,High Yeld Savings,120462.0
4164193421,Mutual Funds,615385.0
6346536906,Mutual Funds,557139.0
8375583795,Bonds,347946.0
7162260672,Mutual Funds,429185.0
9754950803,High Yeld Savings,518193.0
4521037848,High Yeld Savings,22029.0
3016102075,High Yeld Savings,646407.0
9815884399,Mutual Funds,522580.0
7321454522,High Yeld Savings,919973.0
1328276533,Bonds,298952.0
8689336910,High Yeld Savings,422035.0
1972500433,High Yeld Savings,64748.0
3107002439,High Yeld Savings,470252.0
5419796122,High Yeld Savings,815865.0
4471982498,Mutual Funds,191091.0
2226284194,High Yeld Savings,507774.0
7018865833,High Yeld Savings,79115.0
4479505439,Stocks,892146.0
8310847854,Mutual Funds,834396.0
1061204663,High Yeld Savings,477644.0
3101271599,High Yeld Savings,450401.0
5549917060,High Yeld Savings,937897.0
180654663,High Yeld Savings,639881.0
9718787503,Mutual Funds,487187.0
4900692728,Bonds,868653.0
5524701997,Stocks,532973.0
8394421309,High Yeld Savings,645174.0
6640383145,Mutual Funds,353763.0
5053904626,Mutual Funds,117026.0
3289551385,High Yeld Savings,972564.0
2894129273,Mutual Funds,731536.0
3874922079,High Yeld Savings,985454.0
5094569211,Mutual Funds,371829.0
8320170868,High Yeld Savings,478894.0
7003065726,High Yeld Savings,517588.0
8295527377,Stocks,73420.0
7035282511,Stocks,33868.0
9647799760,Stocks,307218.0
6461424906,Mutual Funds,495062.0
9909270492,High Yeld Savings,275087.0
5366651295,Stocks,15025.0
1669976826,High Yeld Savings,300022.0
4025230738,Stocks,337196.0
2842573875,High Yeld Savings,318969.0
6389262421,High Yeld Savings,915972.0
5992104707,High Yeld Savings,425455.0
5721342680,High Yeld Savings,236679.0
2000097130,Stocks,54497.0
6383797764,Mutual Funds,586160.0
7654710578,High Yeld Savings,267428.0
7632783508,High Yeld Savings,467802.0
9735409302,Mutual Funds,642098.0
6353359566,Stocks,770744.0
4233909581,Mutual Funds,829267.0
3898865403,Stocks,76776.0
3310212371,High Yeld Savings,930547.0
7539707511,Bonds,962358.0
3209355151,High Yeld Savings,164935.0
5084758214,High Yeld Savings,362366.0
1094769641,Mutual Funds,87338.0
8346244665,High Yeld Savings,716882.0
9342268114,High Yeld Savings,525013.0
5216359745,Stocks,533164.0
1503545016,High Yeld Savings,804335.0
2574540508,Stocks,982365.0
6399009087,High Yeld Savings,949422.0
5516841090,Mutual Funds,382882.0
9726606769,High Yeld Savings,175323.0
6674658439,Bonds,843181.0
7826512989,Bonds,778462.0
1164965928,Stocks,735076.0
8919834883,Stocks,802372.0
962894171,Mutual Funds,579904.0
2534278135,High Yeld Savings,226793.0
2482608451,High Yeld Savings,947924.0
4279841474,High Yeld Savings,1559.0
6619696539,Stocks,329300.0
5066855912,Mutual Funds,371876.0
3373974303,High Yeld Savings,80325.0
3277368956,Bonds,165529.0
87451248,Stocks,380166.0
8273672793,High Yeld Savings,321227.0
7375203104,Bonds,204135.0
2012669159,High Yeld Savings,4295.0
9152637170,High Yeld Savings,279341.0
7493677831,Stocks,941150.0
3266701409,Stocks,604373.0
8523718616,High Yeld Savings,265190.0
2602265490,High Yeld Savings,632631.0
5439365025,High Yeld Savings,463581.0
1762743463,Mutual Funds,136209.0
3282879159,Mutual Funds,357052.0
6975090048,High Yeld Savings,886365.0
1554845956,High Yeld Savings,276805.0
462154321,Mutual Funds,104507.0
1656561017,Mutual Funds,487724.0
7149994643,Stocks,982695.0
5993713967,Mutual Funds,983354.0
5202637988,Mutual Funds,954345.0
5208144607,Bonds,763765.0
3817261617,High Yeld Savings,810964.0
4554669667,,833340.0
8136109058,High Yeld Savings,293572.0
4313424929,Bonds,129833.0
7418210460,Mutual Funds,792464.0
4468029736,Stocks,158767.0
6366623614,Mutual Funds,468705.0
6233722943,High Yeld Savings,146930.0
5554359519,High Yeld Savings,53075.0
1588995148,High Yeld Savings,345847.0
6648807061,Mutual Funds,516798.0
4088190269,Bonds,108553.0
7915479575,Stocks,994469.0
483658357,High Yeld Savings,290577.0
6672095317,Mutual Funds,924100.0
1846831815,High Yeld Savings,396716.0
6741712810,High Yeld Savings,787789.0
6535655407,Mutual Funds,566776.0
3277362366,High Yeld Savings,381459.0
8954211320,Mutual Funds,1729.0
2417089671,High Yeld Savings,274511.0
5782979927,High Yeld Savings,518762.0
9835588326,Mutual Funds,417171.0
5685859371,Stocks,754033.0
6771914848,Stocks,727122.0
1433112080,Bonds,98069.0
5384850417,Bonds,3175.0
6241466362,High Yeld Savings,17335.0
2223821437,High Yeld Savings,936417.0
5601528637,Stocks,801100.0
8699500840,High Yeld Savings,867012.0
9138472425,Stocks,658640.0
5332744064,High Yeld Savings,148110.0
5280560500,High Yeld Savings,524782.0
1784982091,High Yeld Savings,606154.0
6151482730,Stocks,356964.0
6409719092,High Yeld Savings,675785.0
609535948,High Yeld Savings,423759.0
1680728246,High Yeld Savings,175788.0
9854461704,High Yeld Savings,843808.0
1961688559,Bonds,438301.0
2830460548,Stocks,205121.0
8033940356,High Yeld Savings,478205.0
2184262891,Mutual Funds,978984.0
3418632169,High Yeld Savings,11987.0
8582312293,High Yeld Savings,357389.0
8031479609,Bonds,569376.0
9392015318,High Yeld Savings,995562.0
2581021263,High Yeld Savings,197969.0
2294297900,Mutual Funds,368702.0
8506447785,Stocks,21713.0
5216978603,Mutual Funds,523209.0
5363561503,High Yeld Savings,571539.0
9979343766,Stocks,22979.0
4167136643,Stocks,254925.0
7380900789,Mutual Funds,854278.0
4595519530,Mutual Funds,722496.0
2802812955,Mutual Funds,245116.0
4712923764,High Yeld Savings,236911.0
7591965438,Stocks,299752.0
7910826479,High Yeld Savings,163594.0
9252417481,Bonds,700641.0
3978938440,High Yeld Savings,278091.0
9140632653,Bonds,142743.0
1176366357,Mutual Funds,311193.0
73781192,High Yeld Savings,128749.0
7090499992,High Yeld Savings,703560.0
2114514617,High Yeld Savings,258221.0
3450322700,High Yeld Savings,906870.0
4217191393,High Yeld Savings,600081.0
5754133680,Mutual Funds,639063.0
733170633,Stocks,239736.0
5482786560,High Yeld Savings,232239.0
7361193043,High Yeld Savings,955239.0
2040729871,Stocks,224463.0
6714364634,High Yeld Savings,410469.0
3301021575,Stocks,29225.0
8142621374,High Yeld Savings,532850.0
5398775494,Stocks,276610.0
5650197676,High Yeld Savings,760021.0
7578528163,Bonds,494232.0
5729851750,Mutual Funds,105324.0
8740432001,Mutual Funds,144021.0
4167136643,High Yeld Savings,770433.0
7647291801,Mutual Funds,490849.0
3804286548,Stocks,786662.0
2367173397,High Yeld Savings,265418.0
923813763,Mutual Funds,850164.0
6725237472,Stocks,419293.0
6961130192,Stocks,797799.0
5325597136,Mutual Funds,38719.0
4613964475,High Yeld Savings,961069.0
8578773780,High Yeld Savings,566674.0
9809525390,Bonds,265837.0
1615244748,Bonds,435628.0
6147035699,Stocks,470605.0
7272476554,Bonds,774159.0
273801662,High Yeld Savings,783818.0
4637934106,High Yeld Savings,992829.0
7650149765,High Yeld Savings,224905.0
3239511745,Stocks,432394.0
9492758427,High Yeld Savings,3504.0
5533767377,Stocks,426551.0
7419129319,High Yeld Savings,101693.0
3934915262,High Yeld Savings,367294.0
7359730961,Bonds,536804.0
5016728875,High Yeld Savings,588981.0
4107451843,Mutual Funds,875921.0
3704199428,High Yeld Savings,897781.0
255256720,High Yeld Savings,498346.0
8634727826,Mutual Funds,859342.0
6257977035,Mutual Funds,459459.0
5797768667,Mutual Funds,720100.0
8134735726,High Yeld Savings,458405.0
5750833628,Mutual Funds,994814.0
8110539671,Bonds,481255.0
7251889916,High Yeld Savings,187093.0
1834071670,Mutual Funds,318462.0
928692677,Bonds,126276.0
9038305713,High Yeld Savings,28437.0
4879805994,Mutual Funds,154215.0
1676910763,High Yeld Savings,136250.0
1967523126,High Yeld Savings,960068.0
5796385121,High Yeld Savings,2512.0
949362942,High Yeld Savings,665342.0
2391887163,Stocks,20967.0
7108334740,Mutual Funds,616928.0
8428449818,Mutual Funds,525048.0
1309293286,High Yeld Savings,386113.0
241746815,High Yeld Savings,489726.0
7120675895,Mutual Funds,75396.0
1581600921,High Yeld Savings,741030.0
7201231938,Mutual Funds,240397.0
6431577053,High Yeld Savings,524488.0
4339948899,Bonds,940049.0
7647655470,High Yeld Savings,213103.0
8995438568,Stocks,277947.0
4667511301,High Yeld Savings,908765.0
6944453723,High Yeld Savings,746668.0
8695112177,High Yeld Savings,380722.0
792250373,Mutual Funds,43373.0
4698211749,High Yeld Savings,437136.0
1848472257,High Yeld Savings,196487.0
3040410767,High Yeld Savings,834008.0
14628156,High Yeld Savings,353602.0
3230162687,High Yeld Savings,339992.0
4431887362,Stocks,660913.0
2037653033,Stocks,325289.0
9962894389,Mutual Funds,611308.0
177463802,High Yeld Savings,368324.0
7165270269,Mutual Funds,518424.0
589319869,Mutual Funds,333009.0
2311959550,Mutual Funds,470237.0
3678433379,High Yeld Savings,546217.0
8041993734,Mutual Funds,396804.0
5936176895,High Yeld Savings,480201.0
8189177336,High Yeld Savings,467509.0
80767805,Bonds,731057.0
7348118338,High Yeld Savings,149176.0
4016919466,High Yeld Savings,488393.0
4798266276,Stocks,658565.0
1511960328,Stocks,573817.0
777304979,High Yeld Savings,796299.0
2788558711,Bonds,212558.0
146394473,High Yeld Savings,758222.0
6268511235,High Yeld Savings,284578.0
2492391678,Mutual Funds,147403.0
6442458124,High Yeld Savings,557588.0
3177842191,Stocks,239006.0
8366745182,High Yeld Savings,860015.0
951252168,High Yeld Savings,145925.0
3735085703,Mutual Funds,786123.0
4921898763,Bonds,150850.0
4614828839,Bonds,464658.0
6282540524,High Yeld Savings,428604.0
4696619901,Stocks,616684.0
9862505303,High Yeld Savings,78622.0
6145819052,Mutual Funds,572678.0
3453303630,High Yeld Savings,225261.0
3679452069,Mutual Funds,48275.0
3840781060,High Yeld Savings,786692.0
4170058751,High Yeld Savings,1988.0
41856441,Stocks,937663.0
4150735930,Mutual Funds,690823.0
2555839907,Mutual Funds,301624.0
1612694095,Stocks,734319.0
9252373551,High Yeld Savings,333010.0
3575493430,Stocks,600053.0
1981882504,Mutual Funds,603837.0
5368250779,Mutual Funds,844514.0
4675015515,High Yeld Savings,494369.0
1003341716,High Yeld Savings,592438.0
984397707,High Yeld Savings,444258.0
6352776328,Bonds,810895.0
2969857688,Bonds,769499.0
3584664982,Stocks,659895.0
8740919536,Bonds,615246.0
5794452067,High Yeld Savings,447094.0
7287666946,High Yeld Savings,925434.0
3423687683,Stocks,90695.0
9418151712,High Yeld Savings,562395.0
8886007696,High Yeld Savings,891475.0
520715473,,47275.0
4271562104,Mutual Funds,684658.0
6600237525,High Yeld Savings,136690.0
2439781613,High Yeld Savings,240939.0
1771781775,Mutual Funds,940338.0
7376083787,Mutual Funds,616833.0
5222757690,Bonds,627648.0
3004808238,High Yeld Savings,448757.0
1202576467,Mutual Funds,92034.0
3330628631,Stocks,948299.0
2389035657,High Yeld Savings,320676.0
4304578379,High Yeld Savings,987912.0
6944453723,Mutual Funds,83427.0
543243126,Mutual Funds,323416.0
1502439241,Stocks,470331.0
744525132,High Yeld Savings,434396.0
8269159551,High Yeld Savings,272790.0
2786947012,High Yeld Savings,81961.0
4719795392,High Yeld Savings,971034.0
1248731806,Stocks,490949.0
4030189527,Stocks,255982.0
1421474325,Mutual Funds,581243.0
7416764287,Stocks,861003.0
558253686,High Yeld Savings,466246.0
528086380,High Yeld Savings,515184.0
3620018143,Stocks,735167.0
6975182969,High Yeld Savings,7175.0
6908961170,High Yeld Savings,327935.0
8922291938,High Yeld Savings,125624.0
8757026431,Mutual Funds,610992.0
4530212523,Stocks,627681.0
4596103622,Bonds,692096.0
2872621768,Mutual Funds,575464.0
3157573100,Bonds,125803.0
3583237228,High Yeld Savings,975245.0
8020666388,Bonds,777450.0
5205955943,High Yeld Savings,821086.0
549684876,High Yeld Savings,200496.0
2912820164,Mutual Funds,360172.0
1449290038,High Yeld Savings,536436.0
1911091182,Bonds,199855.0
2450549793,Bonds,986931.0
3729852249,High Yeld Savings,296656.0
3808853204,High Yeld Savings,487460.0
8174086675,High Yeld Savings,561999.0
295652892,Mutual Funds,352832.0
7251001544,Mutual Funds,273984.0
7984399733,High Yeld Savings,984122.0
754424328,Mutual Funds,145888.0
6033219561,High Yeld Savings,553619.0
9865004355,Bonds,315287.0
